Datetime;Parking;Free slots
2026-05-13 21:30:00;P+R Pachońskiego;83.0
2026-05-13 21:30:00;P+R Krowodrza Górka;82.0
2026-05-13 21:30:00;P+R Czerwone Maki;165.0
2026-05-13 21:30:00;P+R Mały Płaszów;147.0
2026-05-13 21:30:00;P+R Nowy Bieżanów;92.0
2026-05-13 21:30:00;P+R Kurdwanów;136.0
2026-05-13 22:00:00;P+R Górka Narodowa;413.0
2026-05-13 22:00:00;P+R Pachońskiego;84.0
2026-05-13 22:00:00;P+R Krowodrza Górka;83.0
2026-05-13 22:00:00;P+R Czerwone Maki;169.0
2026-05-13 22:00:00;P+R Mały Płaszów;148.0
2026-05-13 22:00:00;P+R Nowy Bieżanów;94.0
2026-05-13 22:00:00;P+R Kurdwanów;140.0
2026-05-13 22:30:00;P+R Górka Narodowa;420.0
2026-05-13 22:30:00;P+R Pachońskiego;85.0
2026-05-13 22:30:00;P+R Krowodrza Górka;90.0
2026-05-13 22:30:00;P+R Czerwone Maki;171.0
2026-05-13 22:30:00;P+R Mały Płaszów;150.0
2026-05-13 22:30:00;P+R Nowy Bieżanów;96.0
2026-05-13 22:30:00;P+R Kurdwanów;141.0
2026-05-13 23:00:00;P+R Górka Narodowa;423.0
2026-05-13 23:00:00;P+R Pachońskiego;87.0
2026-05-13 23:00:00;P+R Krowodrza Górka;92.0
2026-05-13 23:00:00;P+R Czerwone Maki;174.0
2026-05-13 23:00:00;P+R Mały Płaszów;150.0
2026-05-13 23:00:00;P+R Nowy Bieżanów;97.0
2026-05-13 23:00:00;P+R Kurdwanów;148.0
2026-05-13 23:30:00;P+R Górka Narodowa;421.0
2026-05-13 23:30:00;P+R Pachońskiego;87.0
2026-05-13 23:30:00;P+R Krowodrza Górka;92.0
2026-05-13 23:30:00;P+R Czerwone Maki;176.0
2026-05-13 23:30:00;P+R Mały Płaszów;151.0
2026-05-13 23:30:00;P+R Nowy Bieżanów;97.0
2026-05-13 23:30:00;P+R Kurdwanów;151.0
2026-05-14 00:00:00;P+R Górka Narodowa;427.0
2026-05-14 00:00:00;P+R Pachońskiego;87.0
2026-05-14 00:00:00;P+R Krowodrza Górka;92.0
2026-05-14 00:00:00;P+R Czerwone Maki;179.0
2026-05-14 00:00:00;P+R Mały Płaszów;151.0
2026-05-14 00:00:00;P+R Nowy Bieżanów;97.0
2026-05-14 00:00:00;P+R Kurdwanów;151.0
2026-05-14 00:30:00;P+R Górka Narodowa;434.0
2026-05-14 00:30:00;P+R Pachońskiego;87.0
2026-05-14 00:30:00;P+R Krowodrza Górka;94.0
2026-05-14 00:30:00;P+R Czerwone Maki;180.0
2026-05-14 00:30:00;P+R Mały Płaszów;152.0
2026-05-14 00:30:00;P+R Nowy Bieżanów;97.0
2026-05-14 00:30:00;P+R Kurdwanów;151.0
2026-05-14 01:00:00;P+R Górka Narodowa;435.0
2026-05-14 01:00:00;P+R Pachońskiego;87.0
2026-05-14 01:00:00;P+R Krowodrza Górka;94.0
2026-05-14 01:00:00;P+R Czerwone Maki;180.0
2026-05-14 01:00:00;P+R Mały Płaszów;153.0
2026-05-14 01:00:00;P+R Nowy Bieżanów;97.0
2026-05-14 01:00:00;P+R Kurdwanów;152.0
2026-05-14 01:30:00;P+R Górka Narodowa;435.0
2026-05-14 01:30:00;P+R Pachońskiego;88.0
2026-05-14 01:30:00;P+R Krowodrza Górka;97.0
2026-05-14 01:30:00;P+R Czerwone Maki;181.0
2026-05-14 01:30:00;P+R Mały Płaszów;154.0
2026-05-14 01:30:00;P+R Nowy Bieżanów;97.0
2026-05-14 01:30:00;P+R Kurdwanów;156.0
2026-05-14 02:00:00;P+R Górka Narodowa;435.0
2026-05-14 02:00:00;P+R Pachońskiego;88.0
2026-05-14 02:00:00;P+R Krowodrza Górka;97.0
2026-05-14 02:00:00;P+R Czerwone Maki;183.0
2026-05-14 02:00:00;P+R Mały Płaszów;154.0
2026-05-14 02:00:00;P+R Nowy Bieżanów;100.0
2026-05-14 02:00:00;P+R Kurdwanów;156.0
2026-05-14 02:30:00;P+R Górka Narodowa;435.0
2026-05-14 02:30:00;P+R Pachońskiego;88.0
2026-05-14 02:30:00;P+R Krowodrza Górka;97.0
2026-05-14 02:30:00;P+R Czerwone Maki;183.0
2026-05-14 02:30:00;P+R Mały Płaszów;154.0
2026-05-14 02:30:00;P+R Nowy Bieżanów;100.0
2026-05-14 02:30:00;P+R Kurdwanów;156.0
2026-05-14 03:00:00;P+R Górka Narodowa;435.0
2026-05-14 03:00:00;P+R Pachońskiego;88.0
2026-05-14 03:00:00;P+R Krowodrza Górka;97.0
2026-05-14 03:00:00;P+R Czerwone Maki;183.0
2026-05-14 03:00:00;P+R Mały Płaszów;154.0
2026-05-14 03:00:00;P+R Nowy Bieżanów;100.0
2026-05-14 03:00:00;P+R Kurdwanów;156.0
2026-05-14 03:30:00;P+R Górka Narodowa;436.0
2026-05-14 03:30:00;P+R Pachońskiego;88.0
2026-05-14 03:30:00;P+R Krowodrza Górka;97.0
2026-05-14 03:30:00;P+R Czerwone Maki;183.0
2026-05-14 03:30:00;P+R Mały Płaszów;154.0
2026-05-14 03:30:00;P+R Nowy Bieżanów;100.0
2026-05-14 03:30:00;P+R Kurdwanów;156.0
2026-05-14 04:00:00;P+R Górka Narodowa;436.0
2026-05-14 04:00:00;P+R Pachońskiego;88.0
2026-05-14 04:00:00;P+R Krowodrza Górka;97.0
2026-05-14 04:00:00;P+R Czerwone Maki;183.0
2026-05-14 04:00:00;P+R Mały Płaszów;154.0
2026-05-14 04:00:00;P+R Nowy Bieżanów;100.0
2026-05-14 04:00:00;P+R Kurdwanów;156.0
2026-05-14 04:30:00;P+R Górka Narodowa;435.0
2026-05-14 04:30:00;P+R Pachońskiego;88.0
2026-05-14 04:30:00;P+R Krowodrza Górka;97.0
2026-05-14 04:30:00;P+R Czerwone Maki;181.0
2026-05-14 04:30:00;P+R Mały Płaszów;154.0
2026-05-14 04:30:00;P+R Nowy Bieżanów;100.0
2026-05-14 04:30:00;P+R Kurdwanów;156.0
2026-05-14 05:00:00;P+R Górka Narodowa;434.0
2026-05-14 05:00:00;P+R Pachońskiego;86.0
2026-05-14 05:00:00;P+R Krowodrza Górka;94.0
2026-05-14 05:00:00;P+R Czerwone Maki;179.0
2026-05-14 05:00:00;P+R Mały Płaszów;153.0
2026-05-14 05:00:00;P+R Nowy Bieżanów;97.0
2026-05-14 05:00:00;P+R Kurdwanów;152.0
2026-05-14 05:30:00;P+R Górka Narodowa;432.0
2026-05-14 05:30:00;P+R Pachońskiego;80.0
2026-05-14 05:30:00;P+R Krowodrza Górka;93.0
2026-05-14 05:30:00;P+R Czerwone Maki;174.0
2026-05-14 05:30:00;P+R Mały Płaszów;152.0
2026-05-14 05:30:00;P+R Nowy Bieżanów;92.0
2026-05-14 05:30:00;P+R Kurdwanów;149.0
2026-05-14 06:00:00;P+R Górka Narodowa;426.0
2026-05-14 06:00:00;P+R Pachońskiego;62.0
2026-05-14 06:00:00;P+R Krowodrza Górka;83.0
2026-05-14 06:00:00;P+R Czerwone Maki;158.0
2026-05-14 06:00:00;P+R Mały Płaszów;148.0
2026-05-14 06:00:00;P+R Nowy Bieżanów;81.0
2026-05-14 06:00:00;P+R Kurdwanów;141.0
2026-05-14 06:30:00;P+R Górka Narodowa;405.0
2026-05-14 06:30:00;P+R Pachońskiego;42.0
2026-05-14 06:30:00;P+R Krowodrza Górka;72.0
2026-05-14 06:30:00;P+R Czerwone Maki;146.0
2026-05-14 06:30:00;P+R Mały Płaszów;141.0
2026-05-14 06:30:00;P+R Nowy Bieżanów;59.0
2026-05-14 06:30:00;P+R Kurdwanów;126.0
2026-05-14 07:00:00;P+R Górka Narodowa;376.0
2026-05-14 07:00:00;P+R Pachońskiego;8.0
2026-05-14 07:00:00;P+R Krowodrza Górka;50.0
2026-05-14 07:00:00;P+R Czerwone Maki;122.0
2026-05-14 07:00:00;P+R Mały Płaszów;127.0
2026-05-14 07:00:00;P+R Nowy Bieżanów;27.0
2026-05-14 07:00:00;P+R Kurdwanów;106.0
2026-05-14 07:30:00;P+R Górka Narodowa;344.0
2026-05-14 07:30:00;P+R Pachońskiego;0.0
2026-05-14 07:30:00;P+R Krowodrza Górka;20.0
2026-05-14 07:30:00;P+R Czerwone Maki;95.0
2026-05-14 07:30:00;P+R Mały Płaszów;118.0
2026-05-14 07:30:00;P+R Nowy Bieżanów;9.0
2026-05-14 07:30:00;P+R Kurdwanów;90.0
2026-05-14 08:00:00;P+R Górka Narodowa;318.0
2026-05-14 08:00:00;P+R Pachońskiego;0.0
2026-05-14 08:00:00;P+R Krowodrza Górka;7.0
2026-05-14 08:00:00;P+R Czerwone Maki;69.0
2026-05-14 08:00:00;P+R Mały Płaszów;108.0
2026-05-14 08:00:00;P+R Nowy Bieżanów;5.0
2026-05-14 08:00:00;P+R Kurdwanów;74.0
2026-05-14 08:30:00;P+R Górka Narodowa;286.0
2026-05-14 08:30:00;P+R Pachońskiego;0.0
2026-05-14 08:30:00;P+R Krowodrza Górka;1.0
2026-05-14 08:30:00;P+R Czerwone Maki;49.0
2026-05-14 08:30:00;P+R Mały Płaszów;102.0
2026-05-14 08:30:00;P+R Nowy Bieżanów;0.0
2026-05-14 08:30:00;P+R Kurdwanów;58.0
2026-05-14 09:00:00;P+R Górka Narodowa;256.0
2026-05-14 09:00:00;P+R Pachońskiego;0.0
2026-05-14 09:00:00;P+R Krowodrza Górka;0.0
2026-05-14 09:00:00;P+R Czerwone Maki;21.0
2026-05-14 09:00:00;P+R Mały Płaszów;93.0
2026-05-14 09:00:00;P+R Nowy Bieżanów;0.0
2026-05-14 09:00:00;P+R Kurdwanów;51.0
2026-05-14 09:30:00;P+R Górka Narodowa;240.0
2026-05-14 09:30:00;P+R Pachońskiego;0.0
2026-05-14 09:30:00;P+R Krowodrza Górka;0.0
2026-05-14 09:30:00;P+R Czerwone Maki;15.0
2026-05-14 09:30:00;P+R Mały Płaszów;89.0
2026-05-14 09:30:00;P+R Nowy Bieżanów;0.0
2026-05-14 09:30:00;P+R Kurdwanów;44.0
2026-05-14 10:00:00;P+R Górka Narodowa;227.0
2026-05-14 10:00:00;P+R Pachońskiego;0.0
2026-05-14 10:00:00;P+R Krowodrza Górka;0.0
2026-05-14 10:00:00;P+R Czerwone Maki;9.0
2026-05-14 10:00:00;P+R Mały Płaszów;85.0
2026-05-14 10:00:00;P+R Nowy Bieżanów;0.0
2026-05-14 10:00:00;P+R Kurdwanów;35.0
2026-05-14 10:30:00;P+R Górka Narodowa;222.0
2026-05-14 10:30:00;P+R Pachońskiego;0.0
2026-05-14 10:30:00;P+R Krowodrza Górka;0.0
2026-05-14 10:30:00;P+R Czerwone Maki;3.0
2026-05-14 10:30:00;P+R Mały Płaszów;83.0
2026-05-14 10:30:00;P+R Nowy Bieżanów;0.0
2026-05-14 10:30:00;P+R Kurdwanów;32.0
2026-05-14 11:00:00;P+R Górka Narodowa;212.0
2026-05-14 11:00:00;P+R Pachońskiego;0.0
2026-05-14 11:00:00;P+R Krowodrza Górka;0.0
2026-05-14 11:00:00;P+R Czerwone Maki;0.0
2026-05-14 11:00:00;P+R Mały Płaszów;81.0
2026-05-14 11:00:00;P+R Nowy Bieżanów;0.0
2026-05-14 11:00:00;P+R Kurdwanów;27.0
2026-05-14 11:30:00;P+R Górka Narodowa;204.0
2026-05-14 11:30:00;P+R Pachońskiego;0.0
2026-05-14 11:30:00;P+R Krowodrza Górka;0.0
2026-05-14 11:30:00;P+R Czerwone Maki;1.0
2026-05-14 11:30:00;P+R Mały Płaszów;81.0
2026-05-14 11:30:00;P+R Nowy Bieżanów;0.0
2026-05-14 11:30:00;P+R Kurdwanów;27.0
2026-05-14 12:00:00;P+R Górka Narodowa;209.0
2026-05-14 12:00:00;P+R Pachońskiego;0.0
2026-05-14 12:00:00;P+R Krowodrza Górka;0.0
2026-05-14 12:00:00;P+R Czerwone Maki;0.0
2026-05-14 12:00:00;P+R Mały Płaszów;81.0
2026-05-14 12:00:00;P+R Nowy Bieżanów;0.0
2026-05-14 12:00:00;P+R Kurdwanów;26.0
2026-05-14 12:30:00;P+R Górka Narodowa;197.0
2026-05-14 12:30:00;P+R Pachońskiego;0.0
2026-05-14 12:30:00;P+R Krowodrza Górka;0.0
2026-05-14 12:30:00;P+R Czerwone Maki;0.0
2026-05-14 12:30:00;P+R Mały Płaszów;80.0
2026-05-14 12:30:00;P+R Nowy Bieżanów;0.0
2026-05-14 12:30:00;P+R Kurdwanów;27.0
2026-05-14 13:00:00;P+R Górka Narodowa;195.0
2026-05-14 13:00:00;P+R Pachońskiego;2.0
2026-05-14 13:00:00;P+R Krowodrza Górka;5.0
2026-05-14 13:00:00;P+R Czerwone Maki;1.0
2026-05-14 13:00:00;P+R Mały Płaszów;81.0
2026-05-14 13:00:00;P+R Nowy Bieżanów;0.0
2026-05-14 13:00:00;P+R Kurdwanów;30.0
2026-05-14 13:30:00;P+R Górka Narodowa;190.0
2026-05-14 13:30:00;P+R Pachońskiego;3.0
2026-05-14 13:30:00;P+R Krowodrza Górka;6.0
2026-05-14 13:30:00;P+R Czerwone Maki;1.0
2026-05-14 13:30:00;P+R Mały Płaszów;80.0
2026-05-14 13:30:00;P+R Nowy Bieżanów;2.0
2026-05-14 13:30:00;P+R Kurdwanów;36.0
2026-05-14 14:00:00;P+R Górka Narodowa;208.0
2026-05-14 14:00:00;P+R Pachońskiego;5.0
2026-05-14 14:00:00;P+R Krowodrza Górka;3.0
2026-05-14 14:00:00;P+R Czerwone Maki;11.0
2026-05-14 14:00:00;P+R Mały Płaszów;80.0
2026-05-14 14:00:00;P+R Nowy Bieżanów;3.0
2026-05-14 14:00:00;P+R Kurdwanów;37.0
2026-05-14 14:30:00;P+R Górka Narodowa;207.0
2026-05-14 14:30:00;P+R Pachońskiego;2.0
2026-05-14 14:30:00;P+R Krowodrza Górka;0.0
2026-05-14 14:30:00;P+R Czerwone Maki;16.0
2026-05-14 14:30:00;P+R Mały Płaszów;82.0
2026-05-14 14:30:00;P+R Nowy Bieżanów;5.0
2026-05-14 14:30:00;P+R Kurdwanów;43.0
2026-05-14 15:00:00;P+R Górka Narodowa;217.0
2026-05-14 15:00:00;P+R Pachońskiego;13.0
2026-05-14 15:00:00;P+R Krowodrza Górka;2.0
2026-05-14 15:00:00;P+R Czerwone Maki;29.0
2026-05-14 15:00:00;P+R Mały Płaszów;89.0
2026-05-14 15:00:00;P+R Nowy Bieżanów;4.0
2026-05-14 15:00:00;P+R Kurdwanów;48.0
2026-05-14 15:30:00;P+R Górka Narodowa;233.0
2026-05-14 15:30:00;P+R Pachońskiego;26.0
2026-05-14 15:30:00;P+R Krowodrza Górka;19.0
2026-05-14 15:30:00;P+R Czerwone Maki;41.0
2026-05-14 15:30:00;P+R Mały Płaszów;92.0
2026-05-14 15:30:00;P+R Nowy Bieżanów;15.0
2026-05-14 15:30:00;P+R Kurdwanów;59.0
2026-05-14 16:00:00;P+R Górka Narodowa;256.0
2026-05-14 16:00:00;P+R Pachońskiego;39.0
2026-05-14 16:00:00;P+R Krowodrza Górka;32.0
2026-05-14 16:00:00;P+R Czerwone Maki;58.0
2026-05-14 16:00:00;P+R Mały Płaszów;99.0
2026-05-14 16:00:00;P+R Nowy Bieżanów;40.0
2026-05-14 16:00:00;P+R Kurdwanów;74.0
2026-05-14 16:30:00;P+R Górka Narodowa;272.0
2026-05-14 16:30:00;P+R Pachońskiego;44.0
2026-05-14 16:30:00;P+R Krowodrza Górka;45.0
2026-05-14 16:30:00;P+R Czerwone Maki;69.0
2026-05-14 16:30:00;P+R Mały Płaszów;105.0
2026-05-14 16:30:00;P+R Nowy Bieżanów;56.0
2026-05-14 16:30:00;P+R Kurdwanów;83.0
2026-05-14 17:00:00;P+R Górka Narodowa;304.0
2026-05-14 17:00:00;P+R Pachońskiego;53.0
2026-05-14 17:00:00;P+R Krowodrza Górka;56.0
2026-05-14 17:00:00;P+R Czerwone Maki;91.0
2026-05-14 17:00:00;P+R Mały Płaszów;116.0
2026-05-14 17:00:00;P+R Nowy Bieżanów;68.0
2026-05-14 17:00:00;P+R Kurdwanów;97.0
2026-05-14 17:30:00;P+R Górka Narodowa;311.0
2026-05-14 17:30:00;P+R Pachońskiego;56.0
2026-05-14 17:30:00;P+R Krowodrza Górka;56.0
2026-05-14 17:30:00;P+R Czerwone Maki;109.0
2026-05-14 17:30:00;P+R Mały Płaszów;121.0
2026-05-14 17:30:00;P+R Nowy Bieżanów;77.0
2026-05-14 17:30:00;P+R Kurdwanów;103.0
2026-05-14 18:00:00;P+R Górka Narodowa;331.0
2026-05-14 18:00:00;P+R Pachońskiego;60.0
2026-05-14 18:00:00;P+R Krowodrza Górka;54.0
2026-05-14 18:00:00;P+R Czerwone Maki;122.0
2026-05-14 18:00:00;P+R Mały Płaszów;125.0
2026-05-14 18:00:00;P+R Nowy Bieżanów;80.0
2026-05-14 18:00:00;P+R Kurdwanów;112.0
2026-05-14 18:30:00;P+R Górka Narodowa;349.0
2026-05-14 18:30:00;P+R Pachońskiego;64.0
2026-05-14 18:30:00;P+R Krowodrza Górka;61.0
2026-05-14 18:30:00;P+R Czerwone Maki;125.0
2026-05-14 18:30:00;P+R Mały Płaszów;128.0
2026-05-14 18:30:00;P+R Nowy Bieżanów;86.0
2026-05-14 18:30:00;P+R Kurdwanów;116.0
2026-05-14 19:00:00;P+R Górka Narodowa;372.0
2026-05-14 19:00:00;P+R Pachońskiego;66.0
2026-05-14 19:00:00;P+R Krowodrza Górka;66.0
2026-05-14 19:00:00;P+R Czerwone Maki;133.0
2026-05-14 19:00:00;P+R Mały Płaszów;132.0
2026-05-14 19:00:00;P+R Nowy Bieżanów;89.0
2026-05-14 19:00:00;P+R Kurdwanów;125.0
2026-05-14 19:30:00;P+R Górka Narodowa;381.0
2026-05-14 19:30:00;P+R Pachońskiego;69.0
2026-05-14 19:30:00;P+R Krowodrza Górka;69.0
2026-05-14 19:30:00;P+R Czerwone Maki;140.0
2026-05-14 19:30:00;P+R Mały Płaszów;135.0
2026-05-14 19:30:00;P+R Nowy Bieżanów;90.0
2026-05-14 19:30:00;P+R Kurdwanów;128.0
2026-05-14 20:00:00;P+R Górka Narodowa;387.0
2026-05-14 20:00:00;P+R Pachońskiego;72.0
2026-05-14 20:00:00;P+R Krowodrza Górka;74.0
2026-05-14 20:00:00;P+R Czerwone Maki;146.0
2026-05-14 20:00:00;P+R Mały Płaszów;138.0
2026-05-14 20:00:00;P+R Nowy Bieżanów;92.0
2026-05-14 20:00:00;P+R Kurdwanów;131.0
2026-05-14 20:30:00;P+R Górka Narodowa;400.0
2026-05-14 20:30:00;P+R Pachońskiego;75.0
2026-05-14 20:30:00;P+R Krowodrza Górka;76.0
2026-05-14 20:30:00;P+R Czerwone Maki;152.0
2026-05-14 20:30:00;P+R Mały Płaszów;141.0
2026-05-14 20:30:00;P+R Nowy Bieżanów;92.0
2026-05-14 20:30:00;P+R Kurdwanów;134.0
2026-05-14 21:00:00;P+R Górka Narodowa;407.0
2026-05-14 21:00:00;P+R Pachońskiego;79.0
2026-05-14 21:00:00;P+R Krowodrza Górka;78.0
2026-05-14 21:00:00;P+R Czerwone Maki;156.0
2026-05-14 21:00:00;P+R Mały Płaszów;146.0
2026-05-14 21:00:00;P+R Nowy Bieżanów;95.0
2026-05-14 21:00:00;P+R Kurdwanów;137.0
2026-05-14 21:30:00;P+R Górka Narodowa;416.0
2026-05-14 21:30:00;P+R Pachońskiego;80.0
2026-05-14 21:30:00;P+R Krowodrza Górka;79.0
2026-05-14 21:30:00;P+R Czerwone Maki;165.0
2026-05-14 21:30:00;P+R Mały Płaszów;149.0
2026-05-14 21:30:00;P+R Nowy Bieżanów;97.0
2026-05-14 21:30:00;P+R Kurdwanów;139.0
2026-05-14 22:00:00;P+R Górka Narodowa;421.0
2026-05-14 22:00:00;P+R Pachońskiego;84.0
2026-05-14 22:00:00;P+R Krowodrza Górka;85.0
2026-05-14 22:00:00;P+R Czerwone Maki;168.0
2026-05-14 22:00:00;P+R Mały Płaszów;150.0
2026-05-14 22:00:00;P+R Nowy Bieżanów;98.0
2026-05-14 22:00:00;P+R Kurdwanów;142.0
2026-05-14 22:30:00;P+R Górka Narodowa;423.0
2026-05-14 22:30:00;P+R Pachońskiego;84.0
2026-05-14 22:30:00;P+R Krowodrza Górka;90.0
2026-05-14 22:30:00;P+R Czerwone Maki;170.0
2026-05-14 22:30:00;P+R Mały Płaszów;153.0
2026-05-14 22:30:00;P+R Nowy Bieżanów;98.0
2026-05-14 22:30:00;P+R Kurdwanów;144.0
2026-05-14 23:00:00;P+R Górka Narodowa;428.0
2026-05-14 23:00:00;P+R Pachońskiego;85.0
2026-05-14 23:00:00;P+R Krowodrza Górka;94.0
2026-05-14 23:00:00;P+R Czerwone Maki;173.0
2026-05-14 23:00:00;P+R Mały Płaszów;153.0
2026-05-14 23:00:00;P+R Nowy Bieżanów;98.0
2026-05-14 23:00:00;P+R Kurdwanów;146.0
2026-05-14 23:30:00;P+R Górka Narodowa;430.0
2026-05-14 23:30:00;P+R Pachońskiego;86.0
2026-05-14 23:30:00;P+R Krowodrza Górka;96.0
2026-05-14 23:30:00;P+R Czerwone Maki;175.0
2026-05-14 23:30:00;P+R Mały Płaszów;154.0
2026-05-14 23:30:00;P+R Nowy Bieżanów;100.0
2026-05-14 23:30:00;P+R Kurdwanów;148.0
2026-05-15 00:00:00;P+R Górka Narodowa;
2026-05-15 00:00:00;P+R Pachońskiego;
2026-05-15 00:00:00;P+R Krowodrza Górka;
2026-05-15 00:00:00;P+R Czerwone Maki;
2026-05-15 00:00:00;P+R Mały Płaszów;
2026-05-15 00:00:00;P+R Nowy Bieżanów;
2026-05-15 00:00:00;P+R Kurdwanów;
2026-05-15 00:30:00;P+R Górka Narodowa;
2026-05-15 00:30:00;P+R Pachońskiego;
2026-05-15 00:30:00;P+R Krowodrza Górka;
2026-05-15 00:30:00;P+R Czerwone Maki;
2026-05-15 00:30:00;P+R Mały Płaszów;
2026-05-15 00:30:00;P+R Nowy Bieżanów;
2026-05-15 00:30:00;P+R Kurdwanów;
2026-05-15 01:00:00;P+R Górka Narodowa;431.0
2026-05-15 01:00:00;P+R Pachońskiego;88.0
2026-05-15 01:00:00;P+R Krowodrza Górka;96.0
2026-05-15 01:00:00;P+R Czerwone Maki;177.0
2026-05-15 01:00:00;P+R Mały Płaszów;155.0
2026-05-15 01:00:00;P+R Nowy Bieżanów;100.0
2026-05-15 01:00:00;P+R Kurdwanów;149.0
2026-05-15 01:30:00;P+R Górka Narodowa;432.0
2026-05-15 01:30:00;P+R Pachońskiego;88.0
2026-05-15 01:30:00;P+R Krowodrza Górka;96.0
2026-05-15 01:30:00;P+R Czerwone Maki;179.0
2026-05-15 01:30:00;P+R Mały Płaszów;155.0
2026-05-15 01:30:00;P+R Nowy Bieżanów;100.0
2026-05-15 01:30:00;P+R Kurdwanów;150.0
2026-05-15 02:00:00;P+R Górka Narodowa;432.0
2026-05-15 02:00:00;P+R Pachońskiego;88.0
2026-05-15 02:00:00;P+R Krowodrza Górka;97.0
2026-05-15 02:00:00;P+R Czerwone Maki;183.0
2026-05-15 02:00:00;P+R Mały Płaszów;155.0
2026-05-15 02:00:00;P+R Nowy Bieżanów;100.0
2026-05-15 02:00:00;P+R Kurdwanów;156.0
2026-05-15 02:30:00;P+R Górka Narodowa;432.0
2026-05-15 02:30:00;P+R Pachońskiego;88.0
2026-05-15 02:30:00;P+R Krowodrza Górka;97.0
2026-05-15 02:30:00;P+R Czerwone Maki;183.0
2026-05-15 02:30:00;P+R Mały Płaszów;155.0
2026-05-15 02:30:00;P+R Nowy Bieżanów;100.0
2026-05-15 02:30:00;P+R Kurdwanów;156.0
2026-05-15 03:00:00;P+R Górka Narodowa;432.0
2026-05-15 03:00:00;P+R Pachońskiego;88.0
2026-05-15 03:00:00;P+R Krowodrza Górka;97.0
2026-05-15 03:00:00;P+R Czerwone Maki;183.0
2026-05-15 03:00:00;P+R Mały Płaszów;155.0
2026-05-15 03:00:00;P+R Nowy Bieżanów;100.0
2026-05-15 03:00:00;P+R Kurdwanów;156.0
2026-05-15 03:30:00;P+R Górka Narodowa;432.0
2026-05-15 03:30:00;P+R Pachońskiego;88.0
2026-05-15 03:30:00;P+R Krowodrza Górka;97.0
2026-05-15 03:30:00;P+R Czerwone Maki;183.0
2026-05-15 03:30:00;P+R Mały Płaszów;155.0
2026-05-15 03:30:00;P+R Nowy Bieżanów;100.0
2026-05-15 03:30:00;P+R Kurdwanów;156.0
2026-05-15 04:00:00;P+R Górka Narodowa;432.0
2026-05-15 04:00:00;P+R Pachońskiego;88.0
2026-05-15 04:00:00;P+R Krowodrza Górka;97.0
2026-05-15 04:00:00;P+R Czerwone Maki;183.0
2026-05-15 04:00:00;P+R Mały Płaszów;155.0
2026-05-15 04:00:00;P+R Nowy Bieżanów;100.0
2026-05-15 04:00:00;P+R Kurdwanów;156.0
2026-05-15 04:30:00;P+R Górka Narodowa;432.0
2026-05-15 04:30:00;P+R Pachońskiego;88.0
2026-05-15 04:30:00;P+R Krowodrza Górka;97.0
2026-05-15 04:30:00;P+R Czerwone Maki;183.0
2026-05-15 04:30:00;P+R Mały Płaszów;155.0
2026-05-15 04:30:00;P+R Nowy Bieżanów;100.0
2026-05-15 04:30:00;P+R Kurdwanów;155.0
2026-05-15 05:00:00;P+R Górka Narodowa;430.0
2026-05-15 05:00:00;P+R Pachońskiego;86.0
2026-05-15 05:00:00;P+R Krowodrza Górka;93.0
2026-05-15 05:00:00;P+R Czerwone Maki;183.0
2026-05-15 05:00:00;P+R Mały Płaszów;154.0
2026-05-15 05:00:00;P+R Nowy Bieżanów;100.0
2026-05-15 05:00:00;P+R Kurdwanów;153.0
2026-05-15 05:30:00;P+R Górka Narodowa;427.0
2026-05-15 05:30:00;P+R Pachońskiego;81.0
2026-05-15 05:30:00;P+R Krowodrza Górka;89.0
2026-05-15 05:30:00;P+R Czerwone Maki;183.0
2026-05-15 05:30:00;P+R Mały Płaszów;154.0
2026-05-15 05:30:00;P+R Nowy Bieżanów;96.0
2026-05-15 05:30:00;P+R Kurdwanów;145.0
2026-05-15 06:00:00;P+R Górka Narodowa;424.0
2026-05-15 06:00:00;P+R Pachońskiego;66.0
2026-05-15 06:00:00;P+R Krowodrza Górka;83.0
2026-05-15 06:00:00;P+R Czerwone Maki;184.0
2026-05-15 06:00:00;P+R Mały Płaszów;151.0
2026-05-15 06:00:00;P+R Nowy Bieżanów;87.0
2026-05-15 06:00:00;P+R Kurdwanów;140.0
2026-05-15 06:30:00;P+R Górka Narodowa;409.0
2026-05-15 06:30:00;P+R Pachońskiego;51.0
2026-05-15 06:30:00;P+R Krowodrza Górka;76.0
2026-05-15 06:30:00;P+R Czerwone Maki;171.0
2026-05-15 06:30:00;P+R Mały Płaszów;147.0
2026-05-15 06:30:00;P+R Nowy Bieżanów;69.0
2026-05-15 06:30:00;P+R Kurdwanów;134.0
2026-05-15 07:00:00;P+R Górka Narodowa;382.0
2026-05-15 07:00:00;P+R Pachońskiego;13.0
2026-05-15 07:00:00;P+R Krowodrza Górka;39.0
2026-05-15 07:00:00;P+R Czerwone Maki;149.0
2026-05-15 07:00:00;P+R Mały Płaszów;141.0
2026-05-15 07:00:00;P+R Nowy Bieżanów;42.0
2026-05-15 07:00:00;P+R Kurdwanów;117.0
2026-05-15 07:30:00;P+R Górka Narodowa;345.0
2026-05-15 07:30:00;P+R Pachońskiego;2.0
2026-05-15 07:30:00;P+R Krowodrza Górka;5.0
2026-05-15 07:30:00;P+R Czerwone Maki;128.0
2026-05-15 07:30:00;P+R Mały Płaszów;133.0
2026-05-15 07:30:00;P+R Nowy Bieżanów;28.0
